iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
49,0.8964491481995583,0.024514508261879828,0.9984968553459119,0.0020534856056927883,0.2849244323947379,0.0481932653076023,0.05021395062162872,0.009172195542388248
50,0.8959906563735723,0.02506788758475318,0.9989956022130798,0.0010490143938736685,0.2852301487171672,0.04851463436330678,0.04867176782500288,0.008701114128742407
51,0.892310489564135,0.026722217098661263,0.9992459143170537,0.000688384104208034,0.2849539301483014,0.04943379123064433,0.047843961054800474,0.008675726672838243
52,0.892310489564135,0.026722217098661263,0.9992459143170537,0.000688384104208034,0.2846818019823479,0.05007178461267588,0.046845017935769485,0.008856339669191554
53,0.892310489564135,0.026722217098661263,0.9992459143170537,0.000688384104208034,0.28420583459452675,0.05058755369247479,0.04557211207619598,0.008384278077206144
54,0.8934420312897361,0.02459654199077513,0.9992459143170537,0.000688384104208034,0.28427704277573773,0.05006054108837136,0.04436704727101653,0.00790906278478915
55,0.897847962169464,0.022984173153696698,0.9994974866440977,0.000688095656171546,0.28444656651263134,0.05133969465109158,0.04326046861456393,0.007877675851360493
56,0.89681246570156,0.023136995572371585,0.9994974866440977,0.000688095656171546,0.2845407479528338,0.05187505129119006,0.04256054385188755,0.007938887086850475
57,0.8979219826790829,0.021141899080517768,0.9994974866440977,0.000688095656171546,0.28487277520137483,0.051704367642019314,0.0418803101833598,0.00817592358325749
58,0.8979219826790829,0.021141899080517768,0.9994974866440977,0.000688095656171546,0.2850130437334889,0.052461053618666646,0.04068424504201982,0.0076503525124100545
59,0.89681246570156,0.023136995572371585,0.999748427672956,0.0005625328245282489,0.2850047977864977,0.05207693829998434,0.03961376004390162,0.0070659690746241064
60,0.897847962169464,0.022984173153696698,1.0,0.0,0.2848332361731091,0.052595102628127464,0.03909604336901255,0.007291098262038928
61,0.8977533779328135,0.025285188336428916,1.0,0.0,0.28485073685693724,0.05239277738573829,0.03835906027238826,0.007078052868131964
62,0.897845290742487,0.025096374311042013,1.0,0.0,0.2854155389401467,0.052966471449338685,0.03778278673061182,0.006891550065225928
63,0.8989657389217587,0.022849345835833333,1.0,0.0,0.2855354689695765,0.052035935594750865,0.03688730371649827,0.006646600499803855
64,0.8988738261120852,0.023062151019037472,1.0,0.0,0.2856211097291352,0.05202926271145366,0.03620144382598728,0.006879930343243894
65,0.89999160286438,0.02286518055966528,1.0,0.0,0.28620477641630937,0.05256620392339612,0.0353776095298026,0.006656394089152762
